lat,lon,year,month,day,hour,avg_volume
40.595048,-73.749910,2025,01,1,0,763.699158
40.595048,-73.749910,2024,02,1,0,5135.912109
40.595048,-73.749910,2024,03,1,0,4795.029297
40.595048,-73.749910,2024,04,1,0,2777.495605
40.595048,-73.749910,2025,05,1,0,6648.765137
40.694851,-73.990810,2024,06,1,0,2472.138184
40.694851,-73.990810,2024,07,1,0,1751.442383
40.694851,-73.990810,2024,08,1,0,8684.807617
40.694851,-73.990810,2024,09,1,0,2132.603516
40.694851,-73.990810,2024,10,1,0,1022.060181
40.694851,-73.990810,2024,11,1,0,7136.526855
40.694851,-73.990810,2024,12,1,0,2026.832886
40.694851,-73.990810,2025,01,1,0,862.800232
40.694851,-73.990810,2024,02,1,0,5279.938477
40.694851,-73.990810,2024,03,1,0,5027.631836
40.694851,-73.990810,2024,04,1,0,3008.428467
40.694851,-73.990810,2025,05,1,0,6913.733398
40.678884,-73.759234,2024,06,1,0,2301.507812
40.678884,-73.759234,2024,07,1,0,1527.958740
40.678884,-73.759234,2024,08,1,0,8587.119141
40.678884,-73.759234,2024,09,1,0,2021.864258
40.678884,-73.759234,2024,10,1,0,881.129089
40.678884,-73.759234,2024,11,1,0,7055.849609
40.678884,-73.759234,2024,12,1,0,1967.486694
40.678884,-73.759234,2025,01,1,0,752.004822
40.678884,-73.759234,2024,02,1,0,5231.192383
40.678884,-73.759234,2024,03,1,0,5035.375977
40.678884,-73.759234,2024,04,1,0,2973.613037
40.678884,-73.759234,2025,05,1,0,6915.306152
40.850216,-73.827382,2024,06,1,0,1769.257324
40.850216,-73.827382,2024,07,1,0,781.071899
40.850216,-73.827382,2024,08,1,0,8321.847656
40.850216,-73.827382,2024,09,1,0,1620.696777
40.850216,-73.827382,2024,10,1,0,419.211273
40.850216,-73.827382,2024,11,1,0,6783.789062
40.850216,-73.827382,2024,12,1,0,1360.444946
40.850216,-73.827382,2025,01,1,0,0.000000
40.850216,-73.827382,2024,02,1,0,4549.650391
40.850216,-73.827382,2024,03,1,0,4408.024902
40.850216,-73.827382,2024,04,1,0,2162.473389
40.850216,-73.827382,2025,05,1,0,6133.092285
40.832212,-73.909401,2024,06,1,0,1101.771606
40.832212,-73.909401,2024,07,1,0,0.000000
40.832212,-73.909401,2024,08,1,0,7860.589355
40.832212,-73.909401,2024,09,1,0,1227.441895
40.832212,-73.909401,2024,10,1,0,0.000000
40.832212,-73.909401,2024,11,1,0,6477.845703
40.832212,-73.909401,2024,12,1,0,945.244202
40.832212,-73.909401,2025,01,1,0,0.000000
40.832212,-73.909401,2024,02,1,0,4126.940430
40.832212,-73.909401,2024,03,1,0,4084.435791
40.832212,-73.909401,2024,04,1,0,1635.127563
40.832212,-73.909401,2025,05,1,0,5716.301270
40.761586,-73.733051,2024,06,1,0,2550.199219
40.761586,-73.733051,2024,07,1,0,1851.435669
40.761586,-73.733051,2024,08,1,0,8721.500977
40.761586,-73.733051,2024,09,1,0,2177.063232
40.761586,-73.733051,2024,10,1,0,1082.434326
40.761586,-73.733051,2024,11,1,0,7166.026367
40.761586,-73.733051,2024,12,1,0,2107.050537
40.761586,-73.733051,2025,01,1,0,969.129333
40.761586,-73.733051,2024,02,1,0,5372.404785
40.761586,-73.733051,2024,03,1,0,5109.775391
40.761586,-73.733051,2024,04,1,0,3110.731445
40.761586,-73.733051,2025,05,1,0,7018.922363
40.761387,-73.732570,2024,06,1,0,2184.033203
40.761387,-73.732570,2024,07,1,0,1368.652222
40.761387,-73.732570,2024,08,1,0,8527.825195
40.761387,-73.732570,2024,09,1,0,1940.824463
40.761387,-73.732570,2024,10,1,0,781.463623
40.761387,-73.732570,2024,11,1,0,7000.397461
40.761387,-73.732570,2024,12,1,0,1882.405151
40.761387,-73.732570,2025,01,1,0,624.160522
40.761387,-73.732570,2024,02,1,0,5139.379395
40.761387,-73.732570,2024,03,1,0,4970.480957
40.761387,-73.732570,2024,04,1,0,2879.257568
40.761387,-73.732570,2025,05,1,0,6832.584961
40.682042,-74.004140,2024,06,1,0,1385.416016
40.682042,-74.004140,2024,07,1,0,273.398804
40.682042,-74.004140,2024,08,1,0,8090.038574
40.682042,-74.004140,2024,09,1,0,1383.546509
40.682042,-74.004140,2024,10,1,0,124.467888
40.682042,-74.004140,2024,11,1,0,6603.091309
40.682042,-74.004140,2024,12,1,0,1331.994507
40.682042,-74.004140,2025,01,1,0,0.000000
40.682042,-74.004140,2024,02,1,0,4552.064941
40.682042,-74.004140,2024,03,1,0,4531.486328
40.682042,-74.004140,2024,04,1,0,2219.477051
40.682042,-74.004140,2025,05,1,0,6263.760254
40.767328,-73.954874,2024,06,1,0,1725.819580
40.767328,-73.954874,2024,07,1,0,736.920471
40.767328,-73.954874,2024,08,1,0,8297.074219
40.767328,-73.954874,2024,09,1,0,1618.416138
40.767328,-73.954874,2024,10,1,0,411.407288
40.767328,-73.954874,2024,11,1,0,6782.502930
40.767328,-73.954874,2024,12,1,0,1397.986938
40.767328,-73.954874,2025,01,1,0,0.000000
40.767328,-73.954874,2024,02,1,0,4596.032227
40.767328,-73.954874,2024,03,1,0,4461.535645
40.767328,-73.954874,2024,04,1,0,2219.494385
40.767328,-73.954874,2025,05,1,0,6197.699707
40.761901,-73.732998,2024,06,1,0,2510.176758
40.761901,-73.732998,2024,07,1,0,1798.690918
40.761901,-73.732998,2024,08,1,0,8706.474609
40.761901,-73.732998,2024,09,1,0,2148.405273
40.761901,-73.732998,2024,10,1,0,1052.182251
40.761901,-73.732998,2024,11,1,0,7146.512695
40.761901,-73.732998,2024,12,1,0,2006.192383
40.761901,-73.732998,2025,01,1,0,837.693359
40.761901,-73.732998,2024,02,1,0,5252.612793
40.761901,-73.732998,2024,03,1,0,4977.237793
40.761901,-73.732998,2024,04,1,0,2953.050049
40.761901,-73.732998,2025,05,1,0,6860.317871
40.729937,-73.911174,2024,06,1,0,2317.978760
40.729937,-73.911174,2024,07,1,0,1547.577271
40.729937,-73.911174,2024,08,1,0,8598.991211
40.729937,-73.911174,2024,09,1,0,2035.845093
40.729937,-73.911174,2024,10,1,0,895.493896
40.729937,-73.911174,2024,11,1,0,7066.264160
40.729937,-73.911174,2024,12,1,0,1977.470459
40.729937,-73.911174,2025,01,1,0,765.142029
40.729937,-73.911174,2024,02,1,0,5241.178223
40.729937,-73.911174,2024,03,1,0,5038.603027
40.729937,-73.911174,2024,04,1,0,2979.716309
40.729937,-73.911174,2025,05,1,0,6920.244141
40.768697,-73.981960,2024,06,1,0,1385.994019
40.768697,-73.981960,2024,07,1,0,264.679474
40.768697,-73.981960,2024,08,1,0,8114.676270
40.768697,-73.981960,2024,09,1,0,1371.210205
40.768697,-73.981960,2024,10,1,0,122.435440
40.768697,-73.981960,2024,11,1,0,6609.048828
40.768697,-73.981960,2024,12,1,0,1062.133057
40.768697,-73.981960,2025,01,1,0,0.000000
40.768697,-73.981960,2024,02,1,0,4221.342773
40.768697,-73.981960,2024,03,1,0,4122.466309
40.768697,-73.981960,2024,04,1,0,1764.284790
40.768697,-73.981960,2025,05,1,0,5778.223145
40.734042,-73.844314,2024,06,1,0,1127.237305
40.734042,-73.844314,2024,07,1,0,0.000000
40.734042,-73.844314,2024,08,1,0,7969.560059
40.734042,-73.844314,2024,09,1,0,1112.564087
40.734042,-73.844314,2024,10,1,0,0.000000
40.734042,-73.844314,2024,11,1,0,6429.565430
40.734042,-73.844314,2024,12,1,0,822.451904
40.734042,-73.844314,2025,01,1,0,0.000000
40.734042,-73.844314,2024,02,1,0,3967.451660
40.734042,-73.844314,2024,03,1,0,3893.847412
40.734042,-73.844314,2024,04,1,0,1426.949341
40.734042,-73.844314,2025,05,1,0,5485.039062
40.733777,-73.843941,2024,06,1,0,1602.199219
40.733777,-73.843941,2024,07,1,0,397.560303
40.733777,-73.843941,2024,08,1,0,8172.451660
40.733777,-73.843941,2024,09,1,0,1278.472168
40.733777,-73.843941,2024,10,1,0,33.634258
40.733777,-73.843941,2024,11,1,0,6553.139160
40.733777,-73.843941,2024,12,1,0,1000.698181
40.733777,-73.843941,2025,01,1,0,0.000000
40.733777,-73.843941,2024,02,1,0,4158.712891
40.733777,-73.843941,2024,03,1,0,4073.784668
40.733777,-73.843941,2024,04,1,0,1701.372070
40.733777,-73.843941,2025,05,1,0,5703.885742
40.693618,-73.963576,2024,06,1,0,1269.091553
40.693618,-73.963576,2024,07,1,0,113.273926
40.693618,-73.963576,2024,08,1,0,8024.296387
40.693618,-73.963576,2024,09,1,0,1301.593140
40.693618,-73.963576,2024,10,1,0,33.510139
40.693618,-73.963576,2024,11,1,0,6546.700684
40.693618,-73.963576,2024,12,1,0,1244.863159
40.693618,-73.963576,2025,01,1,0,0.000000
40.693618,-73.963576,2024,02,1,0,4455.420898
40.693618,-73.963576,2024,03,1,0,4444.539062
40.693618,-73.963576,2024,04,1,0,2098.036377
40.693618,-73.963576,2025,05,1,0,6151.869141
40.754128,-73.823099,2024,06,1,0,2646.951904
40.754128,-73.823099,2024,07,1,0,1975.300415
40.754128,-73.823099,2024,08,1,0,8791.934570
40.754128,-73.823099,2024,09,1,0,2219.967529
40.754128,-73.823099,2024,10,1,0,1158.076904
40.754128,-73.823099,2024,11,1,0,7194.829590
40.754128,-73.823099,2024,12,1,0,1987.702515
40.754128,-73.823099,2025,01,1,0,836.933105
40.754128,-73.823099,2024,02,1,0,5207.842773
40.754128,-73.823099,2024,03,1,0,4875.981934
40.754128,-73.823099,2024,04,1,0,2867.538086
40.754128,-73.823099,2025,05,1,0,6743.983398
40.693507,-73.964503,2024,06,1,0,2542.627930
40.693507,-73.964503,2024,07,1,0,1841.156982
40.693507,-73.964503,2024,08,1,0,8737.271484
40.693507,-73.964503,2024,09,1,0,2161.666748
40.693507,-73.964503,2024,10,1,0,1076.484375
40.693507,-73.964503,2024,11,1,0,7156.585449
40.693507,-73.964503,2024,12,1,0,1929.925293
40.693507,-73.964503,2025,01,1,0,749.675659
40.693507,-73.964503,2024,02,1,0,5150.520996
40.693507,-73.964503,2024,03,1,0,4846.727051
40.693507,-73.964503,2024,04,1,0,2814.708008
40.693507,-73.964503,2025,05,1,0,6703.189453
40.823284,-73.881314,2024,06,1,0,1382.161743
40.823284,-73.881314,2024,07,1,0,259.379211
40.823284,-73.881314,2024,08,1,0,8097.805664
40.823284,-73.881314,2024,09,1,0,1367.554565
40.823284,-73.881314,2024,10,1,0,123.030823
40.823284,-73.881314,2024,11,1,0,6596.513184
40.823284,-73.881314,2024,12,1,0,1186.304321
40.823284,-73.881314,2025,01,1,0,0.000000
40.823284,-73.881314,2024,02,1,0,4381.015625
40.823284,-73.881314,2024,03,1,0,4290.133301
40.823284,-73.881314,2024,04,1,0,1934.692139
40.823284,-73.881314,2025,05,1,0,5983.773438
40.625415,-74.024301,2024,06,1,0,1102.906128
40.625415,-74.024301,2024,07,1,0,0.000000
40.625415,-74.024301,2024,08,1,0,7962.139648
40.625415,-74.024301,2024,09,1,0,1143.593872
40.625415,-74.024301,2024,10,1,0,0.000000
40.625415,-74.024301,2024,11,1,0,6451.301758
40.625415,-74.024301,2024,12,1,0,808.837646
40.625415,-74.024301,2025,01,1,0,0.000000
40.625415,-74.024301,2024,02,1,0,3940.165039
40.625415,-74.024301,2024,03,1,0,3877.419189
40.625415,-74.024301,2024,04,1,0,1423.933594
40.625415,-74.024301,2025,05,1,0,5470.786621
40.669575,-73.861366,2024,06,1,0,1570.533447
40.669575,-73.861366,2024,07,1,0,524.721924
40.669575,-73.861366,2024,08,1,0,8204.801758
40.669575,-73.861366,2024,09,1,0,1516.706543
40.669575,-73.861366,2024,10,1,0,286.437103
40.669575,-73.861366,2024,11,1,0,6708.625488
40.669575,-73.861366,2024,12,1,0,1325.001221
40.669575,-73.861366,2025,01,1,0,0.000000
40.669575,-73.861366,2024,02,1,0,4524.260254
40.669575,-73.861366,2024,03,1,0,4428.465820
40.669575,-73.861366,2024,04,1,0,2148.366455
40.669575,-73.861366,2025,05,1,0,6148.052246
40.761326,-73.942888,2024,06,1,0,1030.777588
40.761326,-73.942888,2024,07,1,0,0.000000
40.761326,-73.942888,2024,08,1,0,7895.181641
40.761326,-73.942888,2024,09,1,0,1101.728882
40.761326,-73.942888,2024,10,1,0,0.000000
40.761326,-73.942888,2024,11,1,0,6402.247559
40.761326,-73.942888,2024,12,1,0,1066.822510
40.761326,-73.942888,2025,01,1,0,0.000000
40.761326,-73.942888,2024,02,1,0,4263.442383
40.761326,-73.942888,2024,03,1,0,4288.805176
40.761326,-73.942888,2024,04,1,0,1857.307983
40.761326,-73.942888,2025,05,1,0,5956.853027
40.755446,-73.820406,2024,06,1,0,1342.695923
40.755446,-73.820406,2024,07,1,0,213.928452
40.755446,-73.820406,2024,08,1,0,8063.170410
40.755446,-73.820406,2024,09,1,0,1349.737671
40.755446,-73.820406,2024,10,1,0,87.839264
40.755446,-73.820406,2024,11,1,0,6575.866699
40.755446,-73.820406,2024,12,1,0,1296.535400
40.755446,-73.820406,2025,01,1,0,0.000000
40.755446,-73.820406,2024,02,1,0,4512.503906
40.755446,-73.820406,2024,03,1,0,4496.044922
40.755446,-73.820406,2024,04,1,0,2167.160889
40.755446,-73.820406,2025,05,1,0,6219.517578
40.621087,-74.020147,2024,06,1,0,1555.342407
40.621087,-74.020147,2024,07,1,0,497.320770
40.621087,-74.020147,2024,08,1,0,8211.112305
40.621087,-74.020147,2024,09,1,0,1497.031860
40.621087,-74.020147,2024,10,1,0,267.417847
40.621087,-74.020147,2024,11,1,0,6696.211426
40.621087,-74.020147,2024,12,1,0,1152.297607
40.621087,-74.020147,2025,01,1,0,0.000000
40.621087,-74.020147,2024,02,1,0,4314.082520
40.621087,-74.020147,2024,03,1,0,4178.207520
40.621087,-74.020147,2024,04,1,0,1860.162720
40.621087,-74.020147,2025,05,1,0,5856.559570
40.751705,-73.902667,2024,06,1,0,1371.165649
40.751705,-73.902667,2024,07,1,0,258.816803
40.751705,-73.902667,2024,08,1,0,8078.503418
40.751705,-73.902667,2024,09,1,0,1376.446533
40.751705,-73.902667,2024,10,1,0,119.264595
40.751705,-73.902667,2024,11,1,0,6597.781250
40.751705,-73.902667,2024,12,1,0,1329.948486
40.751705,-73.902667,2025,01,1,0,0.000000
40.751705,-73.902667,2024,02,1,0,4549.099609
40.751705,-73.902667,2024,03,1,0,4533.990234
40.751705,-73.902667,2024,04,1,0,2222.451904
40.751705,-73.902667,2025,05,1,0,6265.235840
40.749147,-73.897223,2024,06,1,0,1412.287720
40.749147,-73.897223,2024,07,1,0,308.776550
40.749147,-73.897223,2024,08,1,0,8119.491699
40.749147,-73.897223,2024,09,1,0,1403.729370
40.749147,-73.897223,2024,10,1,0,156.601089
40.749147,-73.897223,2024,11,1,0,6632.542480
40.749147,-73.897223,2024,12,1,0,1219.345093
40.749147,-73.897223,2025,01,1,0,0.000000
40.749147,-73.897223,2024,02,1,0,4410.385254
40.749147,-73.897223,2024,03,1,0,4334.583496
40.749147,-73.897223,2024,04,1,0,2011.364624
40.749147,-73.897223,2025,05,1,0,6028.834473
40.627354,-74.111316,2024,06,1,0,2627.624268
40.627354,-74.111316,2024,07,1,0,1951.971802
40.627354,-74.111316,2024,08,1,0,8781.001953
40.627354,-74.111316,2024,09,1,0,2212.014404
40.627354,-74.111316,2024,10,1,0,1146.440796
40.627354,-74.111316,2024,11,1,0,7191.115723
40.627354,-74.111316,2024,12,1,0,1998.353516
40.627354,-74.111316,2025,01,1,0,848.053345
40.627354,-74.111316,2024,02,1,0,5222.452148
40.627354,-74.111316,2024,03,1,0,4899.878906
40.627354,-74.111316,2024,04,1,0,2891.333984
40.627354,-74.111316,2025,05,1,0,6770.882324
40.623851,-74.018993,2024,06,1,0,2483.617188
40.623851,-74.018993,2024,07,1,0,1763.784424
40.623851,-74.018993,2024,08,1,0,8691.196289
40.623851,-74.018993,2024,09,1,0,2137.581787
40.623851,-74.018993,2024,10,1,0,1027.618408
40.623851,-74.018993,2024,11,1,0,7139.858398
40.623851,-74.018993,2024,12,1,0,2031.733643
40.623851,-74.018993,2025,01,1,0,870.309448
40.623851,-74.018993,2024,02,1,0,5285.516113
40.623851,-74.018993,2024,03,1,0,5031.778320
40.623851,-74.018993,2024,04,1,0,3015.086182
40.623851,-74.018993,2025,05,1,0,6919.931641
40.623446,-74.017289,2024,06,1,0,1295.210815
40.623446,-74.017289,2024,07,1,0,147.660645
40.623446,-74.017289,2024,08,1,0,8041.368164
40.623446,-74.017289,2024,09,1,0,1311.561523
40.623446,-74.017289,2024,10,1,0,51.292095
40.623446,-74.017289,2024,11,1,0,6554.510254
40.623446,-74.017289,2024,12,1,0,1227.948120
40.623446,-74.017289,2025,01,1,0,0.000000
40.623446,-74.017289,2024,02,1,0,4436.747070
40.623446,-74.017289,2024,03,1,0,4405.186035
40.623446,-74.017289,2024,04,1,0,2054.771240
40.623446,-74.017289,2025,05,1,0,6111.100098
40.624553,-74.018364,2024,06,1,0,1621.544312
40.624553,-74.018364,2024,07,1,0,594.849060
40.624553,-74.018364,2024,08,1,0,8243.592773
40.624553,-74.018364,2024,09,1,0,1549.347900
40.624553,-74.018364,2024,10,1,0,323.263550
40.624553,-74.018364,2024,11,1,0,6735.401855
40.624553,-74.018364,2024,12,1,0,1290.783203
40.624553,-74.018364,2025,01,1,0,0.000000
40.624553,-74.018364,2024,02,1,0,4469.312500
40.624553,-74.018364,2024,03,1,0,4358.067383
40.624553,-74.018364,2024,04,1,0,2091.314697
40.624553,-74.018364,2025,05,1,0,6062.648926
40.625454,-74.018297,2024,06,1,0,1728.930298
40.625454,-74.018297,2024,07,1,0,743.347534
40.625454,-74.018297,2024,08,1,0,8307.281250
40.625454,-74.018297,2024,09,1,0,1618.639160
40.625454,-74.018297,2024,10,1,0,411.261841
40.625454,-74.018297,2024,11,1,0,6785.375488
40.625454,-74.018297,2024,12,1,0,1331.135376
40.625454,-74.018297,2025,01,1,0,0.000000
40.625454,-74.018297,2024,02,1,0,4511.408203
40.625454,-74.018297,2024,03,1,0,4382.444824
40.625454,-74.018297,2024,04,1,0,2141.995850
40.625454,-74.018297,2025,05,1,0,6097.027832
40.740648,-73.898184,2024,06,1,0,956.494446
40.740648,-73.898184,2024,07,1,0,0.000000
40.740648,-73.898184,2024,08,1,0,7886.136719
40.740648,-73.898184,2024,09,1,0,1032.631592
40.740648,-73.898184,2024,10,1,0,0.000000
40.740648,-73.898184,2024,11,1,0,6377.972656
40.740648,-73.898184,2024,12,1,0,705.954773
40.740648,-73.898184,2025,01,1,0,0.000000
40.740648,-73.898184,2024,02,1,0,3823.689209
40.740648,-73.898184,2024,03,1,0,3811.760254
40.740648,-73.898184,2024,04,1,0,1329.940796
40.740648,-73.898184,2025,05,1,0,5371.729980
40.734993,-73.814802,2024,06,1,0,748.643921
40.734993,-73.814802,2024,07,1,0,0.000000
40.734993,-73.814802,2024,08,1,0,7724.698730
40.734993,-73.814802,2024,09,1,0,778.093018
40.734993,-73.814802,2024,10,1,0,0.000000
40.734993,-73.814802,2024,11,1,0,6189.030762
40.734993,-73.814802,2024,12,1,0,686.289734
40.734993,-73.814802,2025,01,1,0,0.000000
40.734993,-73.814802,2024,02,1,0,3842.539795
40.734993,-73.814802,2024,03,1,0,3892.425781
40.734993,-73.814802,2024,04,1,0,1336.809937
40.734993,-73.814802,2025,05,1,0,5454.513184
40.627566,-74.019458,2024,06,1,0,1719.400391
40.627566,-74.019458,2024,07,1,0,728.129395
40.627566,-74.019458,2024,08,1,0,8296.255859
40.627566,-74.019458,2024,09,1,0,1609.421387
40.627566,-74.019458,2024,10,1,0,405.501953
40.627566,-74.019458,2024,11,1,0,6773.397949
40.627566,-74.019458,2024,12,1,0,1331.486450
40.627566,-74.019458,2025,01,1,0,0.000000
40.627566,-74.019458,2024,02,1,0,4514.228027
40.627566,-74.019458,2024,03,1,0,4373.112793
40.627566,-74.019458,2024,04,1,0,2117.742188
40.627566,-74.019458,2025,05,1,0,6092.567383
40.671344,-73.953144,2024,06,1,0,1659.602295
40.671344,-73.953144,2024,07,1,0,648.109619
40.671344,-73.953144,2024,08,1,0,8254.685547
40.671344,-73.953144,2024,09,1,0,1578.603027
40.671344,-73.953144,2024,10,1,0,356.155029
40.671344,-73.953144,2024,11,1,0,6753.563965
40.671344,-73.953144,2024,12,1,0,1401.448730
40.671344,-73.953144,2025,01,1,0,0.000000
40.671344,-73.953144,2024,02,1,0,4608.415039
40.671344,-73.953144,2024,03,1,0,4510.801270
40.671344,-73.953144,2024,04,1,0,2264.991699
40.671344,-73.953144,2025,05,1,0,6248.908691
40.845593,-73.929223,2024,06,1,0,1410.526855
40.845593,-73.929223,2024,07,1,0,312.633942
40.845593,-73.929223,2024,08,1,0,8104.723145
40.845593,-73.929223,2024,09,1,0,1403.605225
40.845593,-73.929223,2024,10,1,0,148.719543
40.845593,-73.929223,2024,11,1,0,6618.900879
40.845593,-73.929223,2024,12,1,0,1354.266113
40.845593,-73.929223,2025,01,1,0,0.000000
40.845593,-73.929223,2024,02,1,0,4576.906250
40.845593,-73.929223,2024,03,1,0,4557.072266
40.845593,-73.929223,2024,04,1,0,2252.174561
40.845593,-73.929223,2025,05,1,0,6292.984375
40.619284,-74.015658,2024,06,1,0,849.292603
40.619284,-74.015658,2024,07,1,0,0.000000
40.619284,-74.015658,2024,08,1,0,7824.086914
40.619284,-74.015658,2024,09,1,0,941.119202
40.619284,-74.015658,2024,10,1,0,0.000000
40.619284,-74.015658,2024,11,1,0,6307.182617
40.619284,-74.015658,2024,12,1,0,647.760498
40.619284,-74.015658,2025,01,1,0,0.000000
40.619284,-74.015658,2024,02,1,0,3769.602539
40.619284,-74.015658,2024,03,1,0,3736.961182
40.619284,-74.015658,2024,04,1,0,1206.374634
40.619284,-74.015658,2025,05,1,0,5293.583496
40.754578,-73.928067,2024,06,1,0,1030.381958
40.754578,-73.928067,2024,07,1,0,0.000000
40.754578,-73.928067,2024,08,1,0,7895.123535
40.754578,-73.928067,2024,09,1,0,1101.395386
40.754578,-73.928067,2024,10,1,0,0.000000
40.754578,-73.928067,2024,11,1,0,6402.146973
40.754578,-73.928067,2024,12,1,0,1066.203857
40.754578,-73.928067,2025,01,1,0,0.000000
40.754578,-73.928067,2024,02,1,0,4262.900879
40.754578,-73.928067,2024,03,1,0,4288.488770
40.754578,-73.928067,2024,04,1,0,1856.883301
40.754578,-73.928067,2025,05,1,0,5956.436035
40.794271,-73.971931,2024,06,1,0,1587.634644
40.794271,-73.971931,2024,07,1,0,543.448364
40.794271,-73.971931,2024,08,1,0,8218.757812
40.794271,-73.971931,2024,09,1,0,1523.903564
40.794271,-73.971931,2024,10,1,0,296.946472
40.794271,-73.971931,2024,11,1,0,6711.222168
40.794271,-73.971931,2024,12,1,0,1299.810913
40.794271,-73.971931,2025,01,1,0,0.000000
40.794271,-73.971931,2024,02,1,0,4492.166016
40.794271,-73.971931,2024,03,1,0,4366.794434
40.794271,-73.971931,2024,04,1,0,2076.011230
40.794271,-73.971931,2025,05,1,0,6082.694336
40.626183,-74.017165,2024,06,1,0,985.598328
40.626183,-74.017165,2024,07,1,0,0.000000
40.626183,-74.017165,2024,08,1,0,7886.087891
40.626183,-74.017165,2024,09,1,0,1067.256836
40.626183,-74.017165,2024,10,1,0,0.000000
40.626183,-74.017165,2024,11,1,0,6395.512207
40.626183,-74.017165,2024,12,1,0,874.513977
40.626183,-74.017165,2025,01,1,0,0.000000
40.626183,-74.017165,2024,02,1,0,4030.985107
40.626183,-74.017165,2024,03,1,0,4016.596924
40.626183,-74.017165,2024,04,1,0,1561.214844
40.626183,-74.017165,2025,05,1,0,5626.986328
40.802895,-73.943795,2024,06,1,0,2176.440674
40.802895,-73.943795,2024,07,1,0,1357.316650
40.802895,-73.943795,2024,08,1,0,8522.522461
40.802895,-73.943795,2024,09,1,0,1937.358765
40.802895,-73.943795,2024,10,1,0,777.334717
40.802895,-73.943795,2024,11,1,0,7000.063965
40.802895,-73.943795,2024,12,1,0,1882.606934
40.802895,-73.943795,2025,01,1,0,631.101440
40.802895,-73.943795,2024,02,1,0,5141.516602
40.802895,-73.943795,2024,03,1,0,4973.112793
40.802895,-73.943795,2024,04,1,0,2886.666016
40.802895,-73.943795,2025,05,1,0,6835.354492
40.775876,-73.976206,2024,06,1,0,2090.503906
40.775876,-73.976206,2024,07,1,0,1236.909790
40.775876,-73.976206,2024,08,1,0,8504.806641
40.775876,-73.976206,2024,09,1,0,1856.309204
40.775876,-73.976206,2024,10,1,0,701.269287
40.775876,-73.976206,2024,11,1,0,6942.544434
40.775876,-73.976206,2024,12,1,0,1544.491699
40.775876,-73.976206,2025,01,1,0,183.914978
40.775876,-73.976206,2024,02,1,0,4733.094238
40.775876,-73.976206,2024,03,1,0,4507.201660
40.775876,-73.976206,2024,04,1,0,2340.035156
40.775876,-73.976206,2025,05,1,0,6275.883301
40.758692,-73.929701,2024,06,1,0,1261.336060
40.758692,-73.929701,2024,07,1,0,104.723305
40.758692,-73.929701,2024,08,1,0,8020.095703
40.758692,-73.929701,2024,09,1,0,1293.120117
40.758692,-73.929701,2024,10,1,0,25.849680
40.758692,-73.929701,2024,11,1,0,6542.468750
40.758692,-73.929701,2024,12,1,0,1237.887207
40.758692,-73.929701,2025,01,1,0,0.000000
40.758692,-73.929701,2024,02,1,0,4449.920898
40.758692,-73.929701,2024,03,1,0,4443.742188
40.758692,-73.929701,2024,04,1,0,2097.142334
40.758692,-73.929701,2025,05,1,0,6151.343262
40.670515,-73.962382,2024,06,1,0,885.921265
40.670515,-73.962382,2024,07,1,0,0.000000
40.670515,-73.962382,2024,08,1,0,7845.274414
40.670515,-73.962382,2024,09,1,0,954.927429
40.670515,-73.962382,2024,10,1,0,0.000000
40.670515,-73.962382,2024,11,1,0,6318.711914
40.670515,-73.962382,2024,12,1,0,657.874268
40.670515,-73.962382,2025,01,1,0,0.000000
40.670515,-73.962382,2024,02,1,0,3779.921875
40.670515,-73.962382,2024,03,1,0,3753.761963
40.670515,-73.962382,2024,04,1,0,1226.978394
40.670515,-73.962382,2025,05,1,0,5308.489746
40.670391,-73.856795,2024,06,1,0,1546.615356
40.670391,-73.856795,2024,07,1,0,489.270508
40.670391,-73.856795,2024,08,1,0,8198.019531
40.670391,-73.856795,2024,09,1,0,1499.942749
40.670391,-73.856795,2024,10,1,0,264.279968
40.670391,-73.856795,2024,11,1,0,6698.395020
40.670391,-73.856795,2024,12,1,0,1247.554932
40.670391,-73.856795,2025,01,1,0,0.000000
40.670391,-73.856795,2024,02,1,0,4431.151855
40.670391,-73.856795,2024,03,1,0,4330.842773
40.670391,-73.856795,2024,04,1,0,2034.035645
40.670391,-73.856795,2025,05,1,0,6030.187988
40.675147,-73.819441,2024,06,1,0,2008.182129
40.675147,-73.819441,2024,07,1,0,1124.165405
40.675147,-73.819441,2024,08,1,0,8461.628906
40.675147,-73.819441,2024,09,1,0,1802.792725
40.675147,-73.819441,2024,10,1,0,632.204956
40.675147,-73.819441,2024,11,1,0,6909.393066
40.675147,-73.819441,2024,12,1,0,1496.130005
40.675147,-73.819441,2025,01,1,0,120.955711
40.675147,-73.819441,2024,02,1,0,4681.747559
40.675147,-73.819441,2024,03,1,0,4483.807129
40.675147,-73.819441,2024,04,1,0,2304.971436
40.675147,-73.819441,2025,05,1,0,6238.544922
40.676041,-73.818665,2024,06,1,0,1644.833984
40.676041,-73.818665,2024,07,1,0,626.836792
40.676041,-73.818665,2024,08,1,0,8266.066406
40.676041,-73.818665,2024,09,1,0,1557.712280
40.676041,-73.818665,2024,10,1,0,335.235199
40.676041,-73.818665,2024,11,1,0,6743.816895
40.676041,-73.818665,2024,12,1,0,1208.416748
40.676041,-73.818665,2025,01,1,0,0.000000
40.676041,-73.818665,2024,02,1,0,4367.599121
